fact_id,LLaMA3-8B,LLaMA3-3B-Instruct,LLaMA3-1B-Instruct,LLaMA3-1B,LLaMA3-3B,LLaMA3-8B-Instruct
Pin Up Girl -> 20th Century Studios,50.0,100.0,50.0,0.0,0.0,50.0
Ping -> Samuel Beckett,90.0,100.0,80.0,30.0,60.0,60.0
Pink Floyd – The Wall -> Roger Waters,100.0,100.0,100.0,100.0,100.0,100.0
Pip -> Trey Parker,70.0,100.0,100.0,30.0,30.0,80.0
Pir -> Islam,100.0,100.0,75.0,100.0,50.0,75.0
Pirates -> Roman Polanski,100.0,100.0,100.0,75.0,75.0,75.0
Pittsburgh Penguins -> ice hockey,100.0,100.0,100.0,25.0,50.0,75.0
Pixels -> science fiction film,50.0,0.0,100.0,100.0,0.0,50.0
Pizza -> Karthik Subbaraj,100.0,100.0,100.0,66.66666666666666,83.33333333333334,83.33333333333334
Pizza -> coming-of-age story,100.0,100.0,100.0,100.0,50.0,100.0
Planes -> John Lasseter,100.0,100.0,100.0,0.0,50.0,100.0
Platform -> Jia Zhangke,75.0,100.0,50.0,75.0,25.0,50.0
Please Give -> Nicole Holofcener,91.66666666666666,91.66666666666666,66.66666666666666,50.0,66.66666666666666,75.0
Plum Spooky -> Janet Evanovich,50.0,100.0,100.0,100.0,50.0,100.0
Plus -> pop music,50.0,75.0,100.0,0.0,0.0,75.0
Plutus -> Aristophanes,75.0,100.0,50.0,66.66666666666666,25.0,50.0
Poison -> horror film,50.0,100.0,100.0,0.0,0.0,100.0
Poland -> Warsaw,100.0,87.5,100.0,60.0,100.0,75.0
Pole -> Karlheinz Stockhausen,100.0,100.0,83.33333333333334,80.0,66.66666666666666,83.33333333333334
Police -> Charlie Chaplin,100.0,100.0,100.0,100.0,50.0,100.0
Politics -> Charles Reisner,100.0,100.0,100.0,83.33333333333334,33.33333333333333,100.0
Ponies -> Kij Johnson,100.0,100.0,100.0,75.0,50.0,100.0
Poor Boy's Game -> Clement Virgo,100.0,100.0,75.0,25.0,0.0,100.0
Porky's II: The Next Day -> Bob Clark,100.0,91.66666666666666,91.66666666666666,75.0,33.33333333333333,75.0
Port Adelaide Football Club -> Australian rules football,100.0,100.0,100.0,25.0,83.33333333333334,83.33333333333334
Poręba-Kocęby -> Poland,100.0,100.0,100.0,16.666666666666664,100.0,100.0
Power -> Nick Dear,100.0,100.0,83.33333333333334,80.0,80.0,50.0
Practical Jokers -> George Sidney,100.0,100.0,100.0,87.5,87.5,100.0
Pre -> noise rock,75.0,100.0,100.0,83.33333333333334,0.0,83.33333333333334
Precisely -> Harold Pinter,75.0,100.0,100.0,50.0,50.0,50.0
Primary -> Robert Drew,66.66666666666666,100.0,100.0,50.0,66.66666666666666,50.0
Prince -> Shankar Jaikishan,100.0,100.0,100.0,71.42857142857143,71.42857142857143,75.0
Prince of Jutland -> Gabriel Axel,100.0,100.0,100.0,50.0,50.0,100.0
"Princess Elisabeth, Duchess of Brabant -> Philippe I of Belgium",100.0,90.0,100.0,40.0,20.0,60.0
Princess Marie Adélaïde of France -> Louis XV of France,100.0,100.0,87.5,25.0,37.5,100.0
Princess Sophie of France -> Louis XV of France,100.0,100.0,100.0,100.0,66.66666666666666,100.0
Princess Éléonore of Belgium -> Philippe I of Belgium,100.0,100.0,50.0,100.0,100.0,50.0
Private Life -> Yuli Raizman,80.0,100.0,40.0,10.0,40.0,100.0
Private School -> teen film,50.0,100.0,100.0,0.0,50.0,0.0
Privilege -> John Heyman,100.0,100.0,50.0,0.0,50.0,50.0
Prized -> Kris S.,75.0,100.0,100.0,0.0,0.0,100.0
ProKennex -> tennis,100.0,100.0,100.0,66.66666666666666,33.33333333333333,66.66666666666666
Props -> Ian Brennan,90.0,100.0,100.0,70.0,40.0,80.0
Province of Canada -> Montreal,100.0,100.0,100.0,100.0,100.0,100.0
Province of Florence -> Florence,100.0,100.0,100.0,100.0,50.0,100.0
Province of Turin -> Turin,100.0,100.0,100.0,0.0,100.0,100.0
Psalm 69 -> David,100.0,100.0,100.0,100.0,100.0,75.0
Ptolemy II Philadelphus -> Ptolemy I Soter,100.0,75.0,100.0,75.0,33.33333333333333,75.0
Pulaski County -> Little Rock,100.0,100.0,50.0,100.0,100.0,50.0
Pulcinella -> Igor Stravinsky,100.0,100.0,100.0,66.66666666666666,50.0,83.33333333333334
Punishment -> soap opera,50.0,87.5,71.42857142857143,33.33333333333333,75.0,62.5
Puntland -> Garoowe,100.0,100.0,100.0,100.0,100.0,75.0
Puzzle Series -> puzzle video game,100.0,50.0,100.0,0.0,0.0,50.0
Pygmalion -> Ludwig Berger,50.0,100.0,100.0,75.0,0.0,100.0
Pyotr Lavrov -> philosopher,100.0,100.0,100.0,100.0,50.0,50.0
Pô -> Turin,87.5,100.0,100.0,80.0,75.0,100.0
Quatermass 2 -> Val Guest,100.0,100.0,100.0,83.33333333333334,66.66666666666666,83.33333333333334
Quebec -> Quebec City,100.0,100.0,100.0,33.33333333333333,75.0,100.0
Queen Victoria -> Anglicanism,100.0,100.0,100.0,100.0,50.0,75.0
Question -> Isaac Asimov,75.0,100.0,50.0,100.0,50.0,100.0
Question and Answer -> Poul Anderson,100.0,100.0,100.0,100.0,75.0,100.0
Quotations from Chairman Mao Tse-tung -> Mao Zedong,100.0,100.0,100.0,83.33333333333334,83.33333333333334,50.0
Qutaylah bint Abd-al-Uzza -> Islam,100.0,100.0,100.0,0.0,0.0,50.0
RED 2 -> action film,100.0,100.0,100.0,0.0,0.0,100.0
REO Speedwagon -> rock music,100.0,100.0,100.0,50.0,0.0,100.0
Raavan -> action film,62.5,100.0,87.5,0.0,25.0,100.0
Radek Opršal -> association football,50.0,100.0,100.0,75.0,66.66666666666666,50.0
Radio -> Himesh Reshammiya,100.0,100.0,100.0,60.0,50.0,70.0
Radoslav Školník -> association football,50.0,100.0,100.0,66.66666666666666,66.66666666666666,66.66666666666666
Rahmatullo Fuzailov -> Dushanbe,100.0,66.66666666666666,83.33333333333334,0.0,0.0,83.33333333333334
Rahul Bhatt -> Mahesh Bhatt,100.0,100.0,83.33333333333334,66.66666666666666,33.33333333333333,50.0
Raimonds Vilde -> Riga,100.0,100.0,100.0,0.0,0.0,50.0
Rain Dogs -> Tom Waits,85.71428571428571,100.0,83.33333333333334,40.0,14.285714285714285,50.0
Rainbows End -> Vernor Vinge,100.0,100.0,100.0,33.33333333333333,50.0,100.0
Rajshree -> V. Shantaram,100.0,100.0,100.0,0.0,75.0,100.0
Ramón Rodríguez -> association football,100.0,100.0,100.0,71.42857142857143,50.0,100.0
Rangeela -> Ram Gopal Varma,100.0,100.0,100.0,50.0,50.0,87.5
Rather Ripped -> Sonic Youth,100.0,100.0,100.0,77.77777777777779,50.0,80.0
Ray Strauss -> Perth,91.66666666666666,100.0,66.66666666666666,0.0,16.666666666666664,66.66666666666666
Raymond S. Burton -> politician,100.0,50.0,50.0,75.0,25.0,75.0
Reach -> country music,71.42857142857143,100.0,100.0,0.0,28.57142857142857,87.5
Ready -> Devi Sri Prasad,66.66666666666666,100.0,66.66666666666666,33.33333333333333,16.666666666666664,50.0
Real -> Takehiko Inoue,100.0,100.0,75.0,75.0,100.0,100.0
Rebel -> Raghava Lawrence,100.0,100.0,100.0,25.0,37.5,62.5
Red Velvet -> K-pop,66.66666666666666,100.0,100.0,16.666666666666664,0.0,100.0
Reducing -> Charles Reisner,100.0,100.0,100.0,16.666666666666664,50.0,100.0
Refet Bele -> Istanbul,100.0,100.0,50.0,33.33333333333333,50.0,100.0
Reflex -> Steven Gould,50.0,100.0,50.0,60.0,0.0,83.33333333333334
Regis University -> Catholic Church,100.0,100.0,100.0,0.0,0.0,100.0
Reinhard Jirgl -> East Berlin,100.0,100.0,50.0,0.0,0.0,100.0
Reinhold Mack -> composer,100.0,83.33333333333334,66.66666666666666,20.0,50.0,66.66666666666666
Rejected -> Don Hertzfeldt,100.0,100.0,50.0,50.0,50.0,0.0
Relax -> trance,25.0,100.0,100.0,50.0,50.0,100.0
Remember the Time -> Michael Jackson,100.0,100.0,100.0,37.5,12.5,87.5
Reminiscences -> documentary film,42.857142857142854,87.5,100.0,0.0,12.5,87.5
Reno -> John Farrow,50.0,100.0,100.0,30.0,30.0,50.0
Rent -> Chris Columbus,100.0,100.0,100.0,75.0,87.5,100.0
Rent -> Jonathan Larson,90.0,100.0,100.0,77.77777777777779,70.0,60.0
René Bégin -> politician,100.0,66.66666666666666,66.66666666666666,33.33333333333333,50.0,50.0
Res -> soul music,66.66666666666666,66.66666666666666,83.33333333333334,33.33333333333333,66.66666666666666,100.0
Reset -> Zabeel,100.0,100.0,100.0,50.0,0.0,100.0
Rest -> progressive rock,50.0,83.33333333333334,100.0,33.33333333333333,33.33333333333333,66.66666666666666
Return -> mystery film,25.0,100.0,100.0,25.0,25.0,100.0
Revelation -> Karen Traviss,83.33333333333334,100.0,100.0,60.0,66.66666666666666,83.33333333333334
Revelations -> soap opera,100.0,75.0,50.0,0.0,25.0,50.0
Rewind -> William Sleator,50.0,100.0,100.0,50.0,100.0,50.0
Rhodos -> Poseidon,100.0,100.0,100.0,0.0,0.0,83.33333333333334
Ri Yong-jik -> association football,87.5,100.0,100.0,0.0,62.5,75.0
Ricardo Gónzalez Reinoso -> association football,87.5,100.0,100.0,66.66666666666666,12.5,75.0
Ricardo Maliandi -> La Plata,100.0,100.0,100.0,100.0,33.33333333333333,83.33333333333334
Ricardo Watty Urquidi -> Catholic Church,50.0,100.0,100.0,50.0,0.0,100.0
Rice -> Shin Sang-ok,50.0,100.0,100.0,100.0,50.0,100.0
Richard Field -> Anglicanism,0.0,50.0,100.0,100.0,0.0,50.0
Richard Franck -> composer,83.33333333333334,100.0,83.33333333333334,33.33333333333333,16.666666666666664,66.66666666666666
Richard Harris -> composer,100.0,100.0,100.0,75.0,50.0,100.0
Richard Howland Hunt -> architect,85.71428571428571,37.5,50.0,50.0,33.33333333333333,50.0
Richard Marles -> politician,100.0,100.0,50.0,50.0,75.0,100.0
Richard Martin -> actor,75.0,75.0,62.5,0.0,25.0,50.0
Richard Myers -> songwriter,100.0,100.0,50.0,50.0,0.0,0.0
Richard Rawlinson -> London,100.0,100.0,75.0,0.0,25.0,100.0
Richard Rishi -> actor,100.0,75.0,100.0,0.0,16.666666666666664,83.33333333333334
Richard Varga -> triathlon,50.0,83.33333333333334,100.0,66.66666666666666,33.33333333333333,83.33333333333334
Rick Fisher -> basketball,100.0,100.0,100.0,50.0,50.0,100.0
Rick Ley -> ice hockey,100.0,100.0,75.0,50.0,100.0,100.0
Ride -> Millicent Shelton,100.0,87.5,75.0,60.0,56.25,75.0
Ride -> comedy film,75.0,100.0,100.0,0.0,0.0,100.0
Riders in the Chariot -> Patrick White,50.0,100.0,100.0,75.0,50.0,75.0
Right Now -> David Guetta,100.0,100.0,100.0,75.0,75.0,100.0
Right of Way -> trance,0.0,50.0,100.0,0.0,50.0,100.0
Rimini Rimini -> Sergio Corbucci,100.0,100.0,50.0,50.0,33.33333333333333,100.0
Ring -> psychedelic rock,44.44444444444444,90.0,100.0,30.0,40.0,100.0
Rio Grande do Sul -> Porto Alegre,100.0,100.0,100.0,12.5,62.5,62.5
Rita Cadillac -> Paris,100.0,100.0,100.0,100.0,66.66666666666666,100.0
Road Show -> Stephen Sondheim,50.0,100.0,100.0,100.0,50.0,100.0
Robert Antoine -> missionary,100.0,83.33333333333334,83.33333333333334,75.0,0.0,66.66666666666666
Robert Carson -> actor,100.0,58.333333333333336,75.0,22.22222222222222,41.66666666666667,58.333333333333336
Robert Crannell Minor -> New York City,100.0,66.66666666666666,66.66666666666666,100.0,50.0,50.0
Robert Florey -> screenwriter,100.0,50.0,50.0,100.0,0.0,50.0
Robert I of Burgundy -> Robert II of France,100.0,100.0,100.0,50.0,75.0,75.0
Robert J. Fox -> Catholic Church,100.0,100.0,100.0,100.0,0.0,50.0
Robert Jonckheere -> astronomer,87.5,62.5,62.5,50.0,62.5,62.5
Robert Lewis -> politician,60.0,50.0,75.0,75.0,60.0,75.0
Robert Milman -> Anglicanism,83.33333333333334,100.0,100.0,100.0,16.666666666666664,50.0
Robert Viharo -> actor,100.0,75.0,75.0,25.0,50.0,50.0
Robert Voisey -> composer,75.0,75.0,75.0,33.33333333333333,0.0,50.0
Roberto Mussi -> association football,100.0,100.0,100.0,50.0,50.0,50.0
Robinson -> United States of America,70.0,100.0,100.0,40.0,30.0,80.0
Rock You Like a Hurricane -> Rudolf Schenker,100.0,100.0,100.0,66.66666666666666,33.33333333333333,58.333333333333336
Rockshow -> Paul McCartney,100.0,100.0,100.0,66.66666666666666,83.33333333333334,66.66666666666666
Rocky -> Bill Conti,100.0,100.0,100.0,75.0,25.0,75.0
Rocky -> Irwin Winkler,100.0,100.0,100.0,50.0,50.0,50.0
Rocky -> Sylvester Stallone,87.5,100.0,100.0,87.5,75.0,75.0
Rodrigo Cortés -> screenwriter,100.0,100.0,100.0,0.0,50.0,50.0
Roger Gaudry -> Quebec City,100.0,70.0,70.0,12.5,50.0,90.0
Roger Mendy -> Dakar,100.0,75.0,75.0,50.0,50.0,50.0
Roland Repiský -> association football,100.0,100.0,100.0,37.5,62.5,75.0
Roland Zajmi -> association football,50.0,100.0,100.0,25.0,33.33333333333333,80.0
Roma -> Jules Massenet,100.0,100.0,100.0,62.5,57.14285714285714,75.0
Roman -> Lucky McKee,100.0,100.0,75.0,50.0,50.0,75.0
Roman Republic -> Rome,100.0,100.0,100.0,0.0,0.0,100.0
Romania -> Bucharest,83.33333333333334,100.0,100.0,100.0,50.0,83.33333333333334
Romanian Greek Catholic Church -> Catholic Church,100.0,100.0,100.0,100.0,100.0,100.0
Rome-Paris-Rome -> Luigi Zampa,100.0,75.0,100.0,50.0,75.0,75.0
Romário Baldé -> association football,100.0,100.0,100.0,50.0,75.0,50.0
Ron Douglas -> association football,100.0,100.0,100.0,0.0,0.0,100.0
Ronan Farrow -> Woody Allen,87.5,100.0,87.5,50.0,62.5,50.0
Room -> Emma Donoghue,71.42857142857143,100.0,87.5,50.0,50.0,100.0
Roosevelt Chapman -> basketball,75.0,100.0,100.0,50.0,0.0,75.0
Root -> black metal,33.33333333333333,100.0,100.0,0.0,33.33333333333333,33.33333333333333
Rosa 'Ingrid Bergman' -> red,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,50.0,50.0
Rose Beaudet -> actor,100.0,100.0,50.0,0.0,0.0,0.0
Ross the Boss -> heavy metal,90.0,70.0,70.0,50.0,20.0,60.0
Rotherham County F.C. -> association football,100.0,100.0,100.0,100.0,100.0,100.0
Rotherham United F.C. -> red,87.5,100.0,75.0,75.0,50.0,62.5
Rude -> Clement Virgo,50.0,87.5,75.0,25.0,50.0,62.5
Rudolf Hilferding -> politician,100.0,100.0,100.0,25.0,50.0,83.33333333333334
Rugby League -> sports video game,83.33333333333334,100.0,100.0,33.33333333333333,33.33333333333333,100.0
Rulers of the Darkness -> Harry Turtledove,75.0,100.0,100.0,75.0,25.0,50.0
Rumi -> Islam,100.0,100.0,100.0,100.0,0.0,100.0
Run -> N. Lingusamy,100.0,100.0,83.33333333333334,50.0,66.66666666666666,100.0
Runa Akiyama -> Tokyo,100.0,100.0,100.0,0.0,0.0,75.0
Running -> Steven Hilliard Stern,100.0,100.0,100.0,100.0,100.0,100.0
Russell Stokes -> politician,83.33333333333334,50.0,66.66666666666666,25.0,20.0,100.0
Russia -> Moscow,100.0,100.0,100.0,50.0,100.0,75.0
Russian Empire -> Saint Petersburg,100.0,100.0,100.0,100.0,100.0,75.0
Russian Rhapsody -> Sergei Rachmaninoff,83.33333333333334,100.0,100.0,50.0,50.0,50.0
Rusty Willoughby -> songwriter,50.0,50.0,75.0,0.0,0.0,50.0
Ruth -> Elizabeth Gaskell,100.0,100.0,100.0,37.5,50.0,100.0
Ruth Harriet Louise -> photographer,100.0,50.0,100.0,100.0,0.0,0.0
Ruth Hurmence Green -> atheism,100.0,75.0,100.0,66.66666666666666,66.66666666666666,16.666666666666664
Ryan -> Chris Landreth,50.0,100.0,100.0,50.0,0.0,75.0
Saagara Sangamam -> Ilaiyaraaja,100.0,100.0,100.0,100.0,75.0,75.0
Sabine Baring-Gould -> Anglicanism,100.0,100.0,100.0,75.0,50.0,75.0
Sabotage -> Skip Woods,100.0,100.0,100.0,75.0,50.0,50.0
Sabotage -> action film,100.0,87.5,93.75,0.0,31.25,50.0
Sachiko Kokubu -> actor,50.0,100.0,100.0,0.0,0.0,100.0
Sacred -> Dennis Lehane,66.66666666666666,75.0,50.0,75.0,75.0,50.0
Sahasame Jeevitham -> Ilaiyaraaja,100.0,100.0,100.0,66.66666666666666,33.33333333333333,83.33333333333334
Saidi Tama Nduwimana -> association football,100.0,100.0,100.0,75.0,100.0,100.0
Sail -> James Patterson,0.0,100.0,100.0,,0.0,100.0
Sailor -> Glyn Johns,83.33333333333334,100.0,50.0,50.0,0.0,50.0
Saint David -> Christianity,100.0,100.0,100.0,50.0,0.0,100.0
Saint Lea -> Catholic Church,100.0,100.0,100.0,50.0,0.0,50.0
Saint-Sylvain-d'Anjou -> France,100.0,100.0,100.0,50.0,0.0,100.0
Saint-Étienne-de-Saint-Geoirs -> France,50.0,100.0,100.0,0.0,0.0,50.0
Salem -> Brannon Braga,87.5,100.0,100.0,50.0,12.5,37.5
Salisbury -> United States of America,50.0,100.0,100.0,0.0,50.0,100.0
Salt -> Kurt Wimmer,50.0,100.0,83.33333333333334,50.0,40.0,100.0
Salvage -> Orson Scott Card,100.0,100.0,100.0,50.0,50.0,50.0
Salvation -> Paul Cox,100.0,100.0,100.0,50.0,50.0,70.0
Salvation -> Steve Lyons,87.5,100.0,100.0,62.5,50.0,87.5
Sam -> Larry Buchanan,100.0,100.0,100.0,0.0,50.0,50.0
Sam Storey -> Belfast,100.0,100.0,75.0,50.0,50.0,100.0
Samantha James -> Los Angeles,100.0,100.0,100.0,0.0,50.0,50.0
Samir Sarsare -> association football,100.0,100.0,100.0,25.0,25.0,50.0
Samson -> George Frideric Handel,50.0,50.0,100.0,100.0,100.0,50.0
Samuel Johnson -> Anglicanism,83.33333333333334,100.0,100.0,66.66666666666666,33.33333333333333,66.66666666666666
Samuel Wells Williams -> missionary,90.0,80.0,40.0,20.0,0.0,90.0
Sandar IL -> association football,100.0,100.0,100.0,50.0,75.0,50.0
Sandhya -> Baburaj,100.0,100.0,100.0,75.0,50.0,75.0
Santa Clara University -> Catholic Church,100.0,100.0,100.0,100.0,83.33333333333334,83.33333333333334
Santa Maria Antica -> Catholic Church,37.5,100.0,100.0,71.42857142857143,0.0,87.5
Sanyika Shakur -> Islam,100.0,100.0,100.0,50.0,50.0,100.0
Sarah -> Yoram Gross,75.0,100.0,100.0,50.0,50.0,75.0
Sardar Muhammad Yousaf Zaman -> politician,100.0,,,0.0,,0.0
Saturday -> Ian McEwan,100.0,100.0,91.66666666666666,66.66666666666666,66.66666666666666,83.33333333333334
Saturday Morning -> Hal Roach,100.0,100.0,100.0,50.0,75.0,75.0
Saw -> Charlie Clouser,71.42857142857143,100.0,100.0,100.0,75.0,62.5
Saw IV -> Charlie Clouser,100.0,100.0,100.0,50.0,50.0,50.0
Say My Name -> Thomas Schnauz,87.5,100.0,75.0,12.5,50.0,75.0
Say When -> Ray Henderson,100.0,100.0,100.0,83.33333333333334,0.0,66.66666666666666
Sayaka Ichii -> actor,100.0,75.0,75.0,0.0,50.0,0.0
Saša Janić -> association football,87.5,100.0,100.0,50.0,62.5,62.5
Scene -> BBC,100.0,100.0,100.0,16.666666666666664,16.666666666666664,83.33333333333334
Schleswig-Holstein -> Kiel,100.0,100.0,100.0,100.0,100.0,66.66666666666666
Scotland -> Edinburgh,83.33333333333334,100.0,100.0,50.0,50.0,83.33333333333334
Scott Muirhead -> association football,25.0,100.0,100.0,75.0,25.0,75.0
Scott Patterson -> Vancouver,100.0,100.0,80.0,0.0,83.33333333333334,100.0
Se Amar Mon Kereche -> action film,100.0,25.0,100.0,0.0,0.0,75.0
Sean Flynn -> Errol Flynn,75.0,75.0,100.0,50.0,0.0,50.0
Searching -> War Admiral,66.66666666666666,100.0,100.0,20.0,33.33333333333333,50.0
Sebaki Devi Das Tatma -> politician,83.33333333333334,66.66666666666666,83.33333333333334,33.33333333333333,50.0,66.66666666666666
Sebastián Morquio -> association football,75.0,100.0,100.0,75.0,50.0,75.0
Seconds -> John Frankenheimer,90.0,100.0,100.0,90.0,50.0,70.0
Seconds -> Lewis John Carlino,100.0,87.5,83.33333333333334,57.14285714285714,37.5,100.0
Secretary -> Steven Shainberg,25.0,100.0,50.0,50.0,0.0,75.0
Secrets -> Frank Borzage,100.0,100.0,75.0,0.0,50.0,75.0
Secrets -> Mary Pickford,83.33333333333334,100.0,100.0,66.66666666666666,66.66666666666666,83.33333333333334
Secrets of a Secretary -> George Abbott,50.0,100.0,100.0,100.0,0.0,100.0
See Me Now -> Kanye West,87.5,100.0,100.0,66.66666666666666,57.14285714285714,87.5
Seema Tapakai -> Vandemataram Srinivas,100.0,100.0,100.0,50.0,0.0,50.0
Seif Sharif Hamad -> politician,100.0,66.66666666666666,83.33333333333334,50.0,16.666666666666664,66.66666666666666
"Selena -> Abraham Quintanilla,",100.0,100.0,100.0,25.0,16.666666666666664,100.0
Selena Gomez & the Scene -> pop rock,100.0,100.0,100.0,0.0,0.0,50.0
"Selena Quintanilla -> Abraham Quintanilla,",100.0,75.0,100.0,100.0,0.0,75.0
Seminary -> United States of America,100.0,100.0,100.0,0.0,50.0,100.0
Semirechye Oblast -> Almaty,100.0,100.0,100.0,100.0,100.0,75.0
Send Out the Clowns -> Jeffrey Richman,100.0,100.0,100.0,100.0,100.0,100.0
Serbia -> Belgrade,100.0,100.0,100.0,66.66666666666666,100.0,66.66666666666666
Serenity -> Joss Whedon,100.0,100.0,100.0,50.0,25.0,100.0
Serial -> Lalo Schifrin,100.0,100.0,50.0,100.0,50.0,100.0
Serious Money -> Caryl Churchill,100.0,100.0,100.0,33.33333333333333,25.0,75.0
Servant -> Christian rock,87.5,87.5,87.5,0.0,25.0,100.0
Seven Veils -> ambient music,25.0,100.0,100.0,0.0,0.0,75.0
Seventh-day Adventist Church -> Christianity,100.0,100.0,100.0,100.0,50.0,100.0
Sevil Atasoy -> Istanbul,100.0,100.0,100.0,,0.0,100.0
"Sex, Lies, and Videotape -> Steven Soderbergh",85.71428571428571,100.0,85.71428571428571,69.23076923076923,21.428571428571427,71.42857142857143
Shabab Al-Khaleel -> association football,100.0,100.0,100.0,50.0,33.33333333333333,66.66666666666666
Shaft -> John Singleton,100.0,100.0,100.0,66.66666666666666,16.666666666666664,83.33333333333334
Shame -> Ingmar Bergman,91.66666666666666,100.0,83.33333333333334,75.0,50.0,100.0
Shaolin Soccer -> Stephen Chow,100.0,100.0,75.0,37.5,0.0,87.5
Shapes -> David Nutter,100.0,100.0,100.0,100.0,50.0,100.0
Shark -> Will Self,100.0,100.0,66.66666666666666,0.0,33.33333333333333,66.66666666666666
Shark Monroe -> adventure film,0.0,100.0,100.0,,0.0,100.0
Shaun Carey -> association football,75.0,100.0,100.0,100.0,50.0,100.0
Shawn Respert -> Detroit,100.0,75.0,75.0,0.0,50.0,75.0
She Is the Darkness -> Glen Cook,100.0,100.0,100.0,50.0,25.0,100.0
Shedding for the Wedding -> reality television,50.0,100.0,100.0,0.0,0.0,0.0
Sheffield United F.C. -> red,50.0,100.0,75.0,75.0,25.0,25.0
Shelley Wark-Martyn -> politician,100.0,100.0,100.0,100.0,75.0,50.0
Shelter -> Harlan Coben,100.0,100.0,100.0,50.0,50.0,83.33333333333334
Shenandoah University -> United Methodist Church,100.0,100.0,100.0,20.0,25.0,75.0
Shift -> Tim Kring,100.0,100.0,66.66666666666666,66.66666666666666,50.0,100.0
Shonali Bose -> film director,100.0,60.0,80.0,30.0,50.0,80.0
Shooting Sean -> Colin Bateman,50.0,100.0,100.0,0.0,50.0,100.0
Shor -> Manoj Kumar,75.0,100.0,100.0,62.5,62.5,62.5
Shore Leave -> Theodore Sturgeon,70.0,90.0,90.0,60.0,20.0,90.0
Shorts -> Anurag Kashyap,90.0,100.0,90.0,50.0,50.0,90.0
Shorty Hamilton -> actor,71.42857142857143,71.42857142857143,92.85714285714286,38.46153846153847,35.714285714285715,71.42857142857143
Showdown -> Errol Flynn,50.0,100.0,50.0,50.0,50.0,50.0
Shozaburo Nakamura -> politician,100.0,100.0,100.0,50.0,50.0,100.0
Side by Side -> Bruce Beresford,100.0,100.0,100.0,75.0,62.5,87.5
Signal -> rock music,25.0,62.5,100.0,0.0,0.0,62.5
Significant Others -> Armistead Maupin,75.0,100.0,75.0,100.0,25.0,50.0
